shape_code,human_readable_id,description,roof,semitransparency,OOB,categorization,qualities
0xb0d1,PSX map 88 type 0055 section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0d2,PSX map 88 type 0055 section0_constructor_placements lane 0022 palette 00 offset 000F5F4C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:88:0064:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0d3,PSX map 88 type 0056 section0_constructor_placements lane 0030 palette 62 offset 0009A1F0,PSX type-to-art cohort probe for section0_constructor_placements lane 0030 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:89:0054:section0_constructor_placements:0030. The drawable bundle bytes are borrowed from map 89 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0d4,PSX map 88 type 0056 section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0d5,PSX map 88 type 0057 palette 00 offset 000F5F4C,PSX type-to-art probe resolved through a donor art-template from type 0064 using generic-family-donor:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0d6,PSX map 88 type 0058 palette 00 offset 000F5F4C,PSX type-to-art probe resolved through a donor art-template from type 0064 using generic-family-donor:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0d7,PSX map 88 type 0059 section0_dispatch_roots lane 0020 palette 00 offset 0007E3B4,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:45:0054:section0_dispatch_roots:0020. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0d8,PSX map 88 type 0059 section0_dispatch_roots lane 0022 palette 0C offset 0007F528,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:123:0054:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 123 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 3 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0d9,PSX map 88 type 0059 section0_constructor_placements lane 0020 palette 00 offset 0008A0CC,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:60:0054:section0_constructor_placements:0020. The drawable bundle bytes are borrowed from map 60 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 4 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0da,PSX map 88 type 0059 section0_constructor_placements lane 0022 palette 00 offset 000F5F4C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:88:0064:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0db,PSX map 88 type 005A section0_dispatch_roots lane 0020 palette 62 offset 0009A1F0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:89:0054:section0_dispatch_roots:0020. The drawable bundle bytes are borrowed from map 89 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0dc,PSX map 88 type 005A section0_dispatch_roots lane 0030 palette 62 offset 0009A1F0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0030 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:89:0054:section0_dispatch_roots:0030. The drawable bundle bytes are borrowed from map 89 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0dd,PSX map 88 type 005A section0_constructor_placements lane 0030 palette 62 offset 0009A1F0,PSX type-to-art cohort probe for section0_constructor_placements lane 0030 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:89:0054:section0_constructor_placements:0030. The drawable bundle bytes are borrowed from map 89 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
